784|Rijstebrij - Randjesbloem|Arabis caucasica 'Snowcap'|1,2|P 9
785|Engels gras|Armeria mar. 'Splendens'|1,5|P 9
786|Aronskelk|Arum italicum|2,5|P 9
787|Geitebaard|Aruncus aethusifolius|1,8|P 9
788|Geitebaard|Aruncus dioicus|1,8|P 9
789|Geitebaard|Aruncus dioicus 'Kneiffii'|3,5|P 9
790|Mansoor|Asarum europaeum|2,5|P 9
791|Herfst aster|Aster (D) 'Alice Haslam'|2|P 9
792|Herfst aster|Aster (D) 'Prof. Anton Kippenberg'|2|P 9
793|Pluimspiraea - Spiraea|Astilbe chinensis 'Pumila'|2|P 9
794|Pluimspiraea - Spiraea|Astilbe (A) 'Fanal'|2|P 9
795|Pluimspiraea - Spiraea|Astilbe (J) 'Deutschland'|2|P 9
796|Pluimspiraea - Spiraea|Astilbe (J) 'Rheinland'|2|P 9
797|Pluimspiraea - Spiraea|Astilbe (S) 'Sprite'|3|P 9
798|Zeeuws knoopje|Astrantia major|2|P 9
799|Zeeuws knoopje|Astrantia maj. 'Lars'|3,5|P 9
800|Zeeuws knoopje|Astrantia maj. 'Ruby Wedding'|4,5|P 9
801|Blauwkussen|Aubrieta 'Bressingham Red'|1,8|P 9
802|Blauwkussen|Aubrieta 'Hamburger Stadtpark'|1,8|P 9
803|Schoenlappersplant|Bergenia cordifolia|1,5|P 9
804|Schoenlappersplant|Bergenia 'Silberlicht'|3|P 9
805|Schoenlappersplant|Bergenia 'Wintermärchen'|3,5|P 9
806|Kaukasische vergeet-mij-niet|Brunnera macrophylla|2|P 9
807|Koeieoog|Buphthalmum salicifolium|1,2|P 9
808|Dotterbloem|Caltha palustris|2|P 9
809|Karpatenklokje|Campanula carp. 'Blaue Clips'|1,5|P 9
810|Karpatenklokje|Campanula carp. 'Weisse Clips'|1,5|P 9
811|Klokjesbloem|Campanula garganica|1,8|P 9
812|Kluwenklokje|Campanula glomerata 'Acaulis'|1,5|P 9
813|Klokjesbloem|Campanula lact. 'Prichard's Var.'|2,5|P 9
814|Klokjesbloem|Campanula portenschlagiana|2|P 9
815|Kruipklokje|Campanula poscharskyana|1,8|P 9
816|Kruipklokje|Campanula posch. 'E.H. Frost'|2|P 9
817|Kruipklokje|Campanula posch. 'Stella'|2|P 9
818|Korenbloem|Centaurea montana|1,5|P 9
819|Spoorbloem|Centranthus ruber 'Albus'|1,8|P 9
820|Rode valeriaan - Spoorbloem|Centranthus ruber 'Coccineus'|1,8|P 9
821|Hoornbloem|Cerastium tomentosum|1,5|P 9
822|Roomse kamille - Loopkamille|Chamaemelum nobile 'Treneague'|2|P 9
823|Schildpadbloem|Chelone obliqua|1,8|P 9
824|Schildpadbloem|Chelone obliqua 'Alba'|1,8|P 9
825|Lelietje der dalen|Convallaria majalis|2|P 9
826|Meisjesogen|Coreopsis vert. 'Moonbeam'|2|P 9
827|Meisjesogen|Coreopsis vert. 'Zagreb'|2|P 9
828|Zeekool|Crambe cordifolia|4,5|P 11
829|Schildblad|Darmera peltata|2,5|P 9
830|Ridderspoor|Delphinium (B) 'Volkerfrieden'|3,5|P 9
831|Ridderspoor|Delphinium (P) 'Astolat'|2|P 9
832|Ridderspoor|Delphinium (P) 'Black Knight'|2|P 9
833|Ridderspoor|Delphinium (P) 'Galahad'|2|P 9
834|Steenanjer|Dianthus delt. 'Flashing Light'|1,5|P 9
835|Anjer - Anjelier|Dianthus grat. 'Badenia'|2|P 9
836|Diascia|Diascia 'Ruby Field'|2,2|P 9
837|Gebroken hartjes|Dicentra formosa 'Luxuriant'|3|P 9
838|Gebroken hartjes|Dicentra spectabilis|2|P 9
839|Vuurwerkplant|Dictamnus albus|3|P 9
840|Voorjaarszonnebloem|Doronicum orientale|1,5|P 9
841|Rode zonnehoed|Echinacea purpurea|1,8|P 9
842|Rode zonnehoed|Echinacea purp. 'Alba'|1,8|P 9
843|Rode zonnehoed|Echinacea purp. 'Magnus'|1,8|P 9
844|Kogeldistel|Echinops ritro 'Veitch's Blue'|2|P 9
845|Elfenbloem|Epimedium rubrum|3|P 9
846|Fijnstraal|Erigeron 'Dunkelste Aller'|2|P 9
847|Kruisdistel|Eryngium planum 'Blauer Zwerg'|2,5|P 9
848|Muurbloem|Erysimum 'Bowles Mauve'|2|P 9
849|Koninginnenkruid/Leverkruid|Eupatorium mac. 'Atropurpureum'|2|P 9
850|Amandelwolfsmelk|Euphorbia amygdaloides robbiae|3|P 9
851|Amandelwolfsmelk|Euphorbia amygdaloides 'Purpurea'|2,5|P 9
852|Wolfsmelk|Euphorbia characias wulfenii|3|P 9
853|Cypreswolfsmelk|Euphorbia cyp. 'Clarice Howard'|2,5|P 9
854|Wolfsmelk|Euphorbia griffithii 'Fireglow'|3|P 9
855|Wolfsmelk|Euphorbia myrsinites|2|P 9
856|Wolfsmelk|Euphorbia polychroma|1,8|P 9
857|Moerasspirea|Filipendula rubra 'Venusta'|2,5|P 9
858|Bosaardbei|Fragaria vesca|1,5|P 9
859|Kokardebloem|Gaillardia 'Kobold'|1,8|P 9
860|Lievevrouwenbedstro|Galium odoratum|2|P 9
861|Prachtkaars|Gaura lindh. 'Siskiyou Pink'|3|P 9
862|Prachtkaars|Gaura lindh. 'Whirling Butterflies'|3|P 9
863|Ooievaarsbek|Geranium cantabrigiense 'Biokovo'|1,8|P 9
864|Ooievaarsbek|Geranium cantabrigiense 'Cambridge'|1,8|P 9
865|Ooievaarsbek|Geranium cin. 'Splendens'|2,5|P 9
866|Ooievaarsbek|Geranium endressii|2|P 9
867|Ooievaarsbek|Geranium endressii 'Wargrave Pink'|2|P 9
868|Ooievaarsbek|Geranium macr. 'Ingwersen's Var.'|2|P 9
869|Ooievaarsbek|Geranium macr. 'Spessart'|2|P 9
870|Ooievaarsbek|Geranium xmagnificum|2,2|P 9
871|Ooievaarsbek|Geranium prat. 'Mrs Kendall Clark'|2,5|P 9
872|Ooievaarsbek|Geranium sanguineum striatum|2|P 9
873|Ooievaarsbek|Geranium sang. 'Album'|1,8|P 9
874|Ooievaarsbek|Geranium sang. 'Max Frei'|2|P 9
875|Ooievaarsbek|Geranium 'Gerwat' ROZANNE|4,8|P 9
876|Ooievaarsbek|Geranium 'Johnson's Blue'|2|P 9
877|Ooievaarsbek|Geranium 'Philippe Vapelle'|3|P 9
878|Nagelkruid|Geum coccineum 'Borisii'|2|P 9
879|Gillenia|Gillenia trifoliata|2,5|P 9
880|Mammoetblad|Gunnera manicata|9|lev. C3
881|Gipskruid|Gypsophila pan. 'Bristol Fairy'|3,5|P 9
882|Gipskruid|Gypsophila repens 'Rosea'|1,5|P 9
883|Gipskruid|Gypsophila 'Rosenschleier'|2|P 9
884|Zonnekruid|Helenium 'Moerheim Beauty'|2|P 9
885|Zonneroosje|Helianthemum 'Ben Hope'|2|P 9
886|Zonneroosje|Helianthemum 'Elfenbeinglanz'|2|P 9
887|Zonneroosje|Helianthemum 'Sulphureum Plenum'|2|P 9
888|Zonneroosje|Helianthemum 'Rhodanthe Carneum'|2|P 9
889|Zonneroosje|Helianthemum 'Wisley Primrose'|2|P 9
890|Nieskruid|Helleborus argutifolius|3|P 9
891|Stinkend nieskruid|Helleborus foetidus 'Wester Flisk'|3,5|P 9
892|Witte kerstroos|Helleborus niger|2,5|P 9
893|Nieskruid / Kerstroos|Helleborus orientalis|3|P 9
894|Daglelie|Hemerocallis 'Frans Hals'|2,5|P 9
895|Daglelie|Hemerocallis 'Pink Damask'|2,5|P 9
896|Daglelie|Hemerocallis 'Sammy Russell'|2,5|P 9
897|Daglelie|Hemerocallis 'Stella de Oro'|2,5|P 9
898|Purperklokje|Heuchera b. 'Pluie de Feu'|2|P 9
899|Purperklokje|Heuchera mic. 'Palace Purple'|1,8|P 9
900|Purperklokje|Heuchera 'Chocolate Ruffles'|4|P 9
901|Purperklokje|Heuchera 'Petite Pearl Fairy'|3,5|P 9
902|Purperklokje|Heuchera 'Pewter Moon'|4|P 9
903|Purperklokje|Heuchera 'Stormy Seas'|3,5|P 9
904|Hartlelie|Hosta clausa normalis|3|P 9
905|Hartlelie|Hosta for. 'Albopicta'|2,5|P 9
906|Hartlelie|Hosta for. 'Aureomarginata'|2,5|P 9
907|Hartlelie|Hosta 'Francee'|3|P 9
908|Hartlelie|Hosta 'Gold Standard'|3|P 9
909|Hartlelie|Hosta for. 'Hyacinthina'|2,5|P 9
910|Hartlelie|Hosta for. 'Patriot'|3,5|P 9
911|Hartlelie|Hosta nigrescens 'Krossa Regal'|3,5|P 9
912|Hartlelie|Hosta sieb. 'Elegans'|3,5|P 9
913|Hartlelie|Hosta sieb. 'Frances Williams'|3,5|P 9
914|Hartlelie|Hosta undulata 'Albomarginata'|2,5|P 9
915|Hartlelie|Hosta 'Big Daddy'|3,5|P 9
916|Hartlelie|Hosta 'Blue Cadet'|3|P 9
917|Hartlelie|Hosta 'Golden Tiara'|3|P 9
918|Hartlelie|Hosta 'Wide Brim'|3,5|P 9
919|Moerasanemoon|Houttuynia cordata 'Chameleon'|2|P 9
920|Scheefkelk|Iberis semp. 'Snowflake'|2|P 9
921|Iris|Iris sib. 'Perry's Blue'|2,5|P 9
922|Iris|Iris (G) 'Alcazar'|3,5|P 9
923|Iris|Iris (G) 'Empress of India'|3,5|P 9
924|Iris|Iris (G) 'Sangreal'|3,5|P 9
925|Iris|Iris (P) 'Blue Denim'|3|P 9
926|Japanse wasbloem|Kirengeshoma palmata|3|P 9
927|Beemdkroon|Knautia macedonica|2,5|P 9
928|Vuurpijl|Kniphofia uvaria|2|P 9
929|Vuurpijl|Kniphofia 'Alcazar'|3|P 9
930|Vuurpijl|Kniphofia 'Little Maid'|4|P 9
931|Dovenetel|Lamium mac. 'Beacon Silver'|1,8|P 9
932|Struikmalva|Lavatera 'Barnsley'|2,5|P 9
933|Struikmalva|Lavatera 'Rosea'|2,5|P 9
934|Edelweiss|Leontopodium alpinum|1,5|P 9
935|Koperknoopje|Leptinella squalida|1,8|P 9
936|Margriet|Leucanthemum (S) 'Silberprinzessche|1,5|P 9
937|Lampenpoetser|Liatris spicata|1,8|P 9
938|Lampenpoetser|Liatris spicata 'Alba'|1,8|P 9
939|Lampenpoetser|Liatris spicata 'Kobold'|1,8|P 9
940|Kruiskruid|Ligularia dentata 'Othello'|2,5|P 9
941|Kruiskruid|Ligularia przewalskii|2,5|P 9
942|Parelkruid/Steenzaad|Lithodora diffusa 'Heavenly Blue'|2,5|P 9
943|Lupine|Lupinus 'Chandelier'|1,8|P 9
944|Lupine|Lupinus 'My Castle'|1,8|P 9
945|Lupine|Lupinus 'The Governor'|1,8|P 9
946|Brandende liefde|Lychnis chalcedonica|1,5|P 9
947|Wederik|Lysimachia clethroides|2|P 9
948|Wederik|Lysimachia ephemerum|2|P 9
949|Penningkruid|Lysimachia nummularia|2|P 9
950|Puntwederik|Lysimachia punctata|1,5|P 9
951|Kattenstaart|Lythrum sal. 'Robert'|2|P 9
952|Pluimpapaver|Macleaya m. 'Kelway's Coral Plume'|2,5|P 9
953|Kaasjeskruid|Malva moschata|1,8|P 9
954|Kaasjeskruid|Malva moschata 'Alba'|1,8|P 9
955|Kaasjeskruid|Malva sylvestris 'Primley Blue'|3|P 9
956|Bergamotplant|Monarda 'Squaw'|2|P 9
957|Kattekruid|Nepeta faassenii|1,8|P 9
958|Kattekruid|Nepeta faassenii 'Senior'|2|P 9
959|Kattekruid|Nepeta faassenii 'Six Hills Giant'|2|P 9
960|Kattekruid|Nepeta faassenii 'Walker's Low'|2|P 9
961|Teunisbloem|Oenothera fr. 'Fyrverkeri'|2|P 9
962|Teunisbloem|Oenothera macrocarpa|2|P 9
963|Amerikaans vergeetmijnietje|Omphalodes verna|2|P 9
964|Slangenbaard|Ophiopogon planiscapus 'Niger'|4,5|Lev. C1,0
965|Marjolein|Origanum laevigatum 'Herrenhausen'|2,5|P 9
966|Pioenroos|Paeonia (LD) 'Duchesse de Nemours'|5,5|P 11
967|Pioenroos|Paeonia (LD) 'Karl Rosenfield'|5,5|P 11
968|Pioenroos|Paeonia (LD) 'Sarah Bernhardt'|5,5|P 11
969|Oosterse klaproos|Papaver or. 'Helen Elizabeth'|3,5|P 9
970|Oosterse klaproos|Papaver or. 'Rembrandt'|1,8|P 9
971|Duizendknoop|Persicaria aff. 'Darjeeling Red'|2|P 9
972|Duizendknoop|Persicaria aff. 'Superba'|2|P 9
973|Duizendknoop|Persicaria amplex. 'Speciosa'|4|P 9
974|Groot hoefblad|Petasites hybridus|2,2|P 9
975|Brandkruid|Phlomis russeliana|2,5|P 9
976|Vlambloem|Phlox (P) 'Amethyst'|2|P 9
977|Vlambloem|Phlox (P) 'Bright Eyes'|2|P 9
978|Vlambloem|Phlox (P) 'Starfire'|2|P 9
979|Vlambloem|Phlox (P) 'White Admiral'|2|P 9
980|Kruipphlox|Phlox (S) 'Candy Stripes'|2|P 9
981|Kruipphlox|Phlox (S) 'Emerald Cushion Blue'|2|P 9
982|Kruipphlox|Phlox (S) 'Maischnee'|2|P 9
983|Kruipphlox|Phlox (S) 'Moerheimii'|2|P 9
984|Kruipphlox|Phlox (S) 'Purple Beauty'|2|P 9
985|Kruipphlox|Phlox (S) 'Scarlet Flame'|2|P 9
986|Perzische Kruisjesplant|Phuopsis stylosa|1,8|P 9
987|Scharnierplant|Physostegia virg. 'Summer Snow'|2|P 9
988|Jacobsladder|Polemonium caeruleum|1,5|P 9
989|Gewone Salomonszegel|Polygonatum multiflorum|2,5|P 9
990|Ganzerik|Potentilla nep. 'Miss Willmott'|1,5|P 9
991|Ganzerik|Potentilla 'Gibson's Scarlet'|3|P 9
992|Brunel|Prunella grand. 'Loveliness'|2|P 9
993|Brunel|Prunella webbiana 'Rosea'|2|P 9
994|Longkruid|Pulmonaria off. 'Sissinghurst White|2,5|P 9
995|Longkruid|Pulmonaria s. 'Mrs Moon'|2,5|P 9
996|Wildemanskruid|Pulsatilla vulgaris|1,8|P 9
997|Wildemanskruid|Pulsatilla vulgaris 'Alba'|1,8|P 9
998|Wildemanskruid|Pulsatilla vulgaris 'Rubra'|1,8|P 9
999|Rodgersia|Rodgersia aesculifolia|3|P 9
1000|Zonnehoed|Trefnaam RUDFGOLD|1,8|P 9
1001|Priemvetmuur|Sagina subulata|1,5|P 9
1002|Salie|Salvia nemorosa 'Caradonna'|2,5|P 9
1003|Salie|Salvia nemorosa 'Mainacht'|2,5|P 9
1004|Salie|Salvia nemorosa 'Ostfriesland'|2|P 9
1005|Salie|Salvia nemorosa 'Rose Queen'|1,8|P 9
1006|Salie|Salvia nemorosa 'Schneehügel'|2,5|P 9
1007|Kranssalie|Salvia verticillata 'Purple Rain'|2|P 9
1008|Pimpernel|Sanguisorba obtusa|2,5|P 9
1009|Heiligenbloem|Santolina chamaecyparissus|2|P 9
1010|Zeepkruid|Saponaria ocymoides|1,5|P 9
1011|Duifkruid|Scabiosa col. 'Butterfly Blue'|2,5|P 9
1012|Muurpeper|Sedum acre|1,5|P 9
1013|Hemelsleutel|Sedum spectabile 'Brillant'|2|P 9
1014|Hemelsleutel|Sedum spectabile 'Stardust'|2|P 9
1015|Rode muurpeper|Sedum spurium 'Schorbuser Blut'|1,8|P 9
1016|Hemelsleutel|Sedum 'Herbstfreude'|2|P 9
1017|Hemelsleutel|Sedum 'Matrona'|2,2|P 9
1018|Huislook|Sempervivum varieteiten|1,5|P 9
1019|Griekse malva|Sidalcea oregana 'Brilliant'|2|P 9
1020|Griekse malva|Sidalcea 'Elsie Heugh'|2,5|P 9
1021|Guldenroede|Solidago 'Goldkind'|2|P 9
1022|Ezelsoor|Stachys byzantina 'Silver Carpet'|2|P 9
1023|Smeerwortel|Symphytum grandiflorum|1,8|P 9
1024|Gamander|Teucrium lucidrys|2|P 9
1025|Ruit|Thalictrum del. 'Hewitt's Double'|4|P 9
1026|Ruit|Thalictrum rochebrunianum|2,5|P 9
1027|Kruiptijm|Thymus praecox 'Coccineus'|2|P 9
1028|Schuimbloem|Tiarella cordifolia|2|P 9
1029|Schuimbloem|Tiarella wherryi|2|P 9
1030|Eendagsbloem|Tradescantia (A) 'Innocence'|2,5|P 9
1031|Eendagsbloem|Tradescantia (A) 'Leonora'|2,5|P 9
1032|Eendagsbloem|Tradescantia (A) 'Osprey'|2,5|P 9
1033|Paddelelie, armeluisorchidee|Tricyrtis formosana|2|P 9
1034|Kogelboterbloem|Trollius chinensis 'Golden Queen'|1,8|P 9
1035|Zwarte toorts|Verbascum nigrum|1,8|P 9
1036|IJzerhard|Verbena bonariensis|1,8|P 9
1037|IJzerhard|Verbena hastata|1,8|P 9
1038|Gentiaan-ereprijs|Veronica gent. 'Pallida'|2|P 9
1039|Aar-ereprijs|Veronica spicata incana|2|P 9
1040|Aar-ereprijs|Veronica spicata 'Rotfuchs'|2|P 9
1041|Labradorviooltje|Viola labradorica|2|P 9
1042|Hoornviooltje|Viola (C) 'Boughton Blue'|2|P 9
1043|Goudaardbei |Waldsteinia ternata|1,5|P 9
1044|Palmlelie|Yucca filamentosa|4|P 11
1045|Palmlelie|Yuc+A1:D284ca filamentosa|7,5|lev. C3
1046|Veldesdoorn / Spaanse Aak|Acer campestre|88|12/14 2xv
1047|Veldesdoorn|Acer campestre 'Elsrijk'|82|10/12 2xv
1048|Veldesdoorn|Acer campestre 'Elsrijk'|92|12/14 2xv
1049|Bol Veldesdoorn|Acer campestre 'Nanum'|68|10/12 220cm stam
1050|Colchische esdoorn|Acer cappadocicum 'Rubrum'|85|10/12 2xv
1051|Colchische esdoorn|Acer cappadocicum 'Rubrum'|125|12/14 2xv
1052|Noorse esdoorn|Acer platanoides|48|10/12 2xv
1053|Noorse esdoorn|Acer platanoides|74|12/14 2xv
1054|Noorse esdoorn rood|Acer plat. 'Crimson Sentry'|68|8/10 2xv beveerd
1055|Noorse esdoorn rood|Acer plat. 'Crimson Sentry'|55|8/10 180cm stam
1056|Noorse esdoorn rood|Acer plat. 'Crimson Sentry'|68|8/10 220cm stam
1057|Bonte Noorse esdoorn|Acer plat. 'Drummondii'|68|10/12 2xv
1058|Bonte Noorse esdoorn|Acer plat. 'Drummondii'|95|12/14 2xv
1059|Bolesdoorn|Acer plat. 'Globosum'|62|10/12 180cm stam
1060|Bolesdoorn|Acer plat. 'Globosum'|68|10/12 225cm stam
1061|Bolesdoorn|Acer plat. 'Globosum'|92|12/14 225cm stam
1062|Rode Noorse esdoorn|Acer plat. 'Royal Red'|74|10/12 2xv
1063|Rode Noorse esdoorn|Acer plat. 'Royal Red'|98|12/14 2xv
1064|Rode Noorse esdoorn|Acer plat. 'Royal Red'|130|14/16 2xv
1065|Gewone esdoorn|Acer pseudoplatanus|64|12/14 2xv
1066|Rode esdoorn|Acer rubrum 'Red Sunset'|95|10/12 2xv
1067|Witte- of Zilveresdoorn|Acer saccharinum|82|12/14 2xv
1068|Rode paardekastanje|Aesculus carnea 'Briotii'|78|10/12 2xv
1069|Rode paardekastanje|Aesculus carnea 'Briotii'|105|12/14 2xv
1070|Rode paardekastanje|Aesculus carnea 'Briotii'|125|12/14 2xv dr.kl.
1071|Paardenkastanje|Aesculus hippocastanum|54|10/12 2xv
1072|Paardenkastanje|Aesculus hippocastanum|78|12/14 2xv
1073|Paardenkastanje|Aesculus hip. 'Baumannii'|82|12/14 2xv
1074|Dwergpaardenkastanje|Aesculus pavia discolor|105|10/12 220cm stam
1075|Zwarte els|Alnus glutinosa|58|12/14 2xv
1076|Zwarte els|Alnus glutinosa 'Laciniata'|78|10/12 2xv
1077|Els|Alnus spaethii|58|10/12 2xv
1078|Els|Alnus spaethii|78|12/14 2xv
1079|Krent|Amelanchier laevis 'Ballerina'|78|10/12 2xv
1080|Krentenboompje|Amelanchier lamarckii|110|10/12 2xv
1081|Berk|Betula ermanii 'Holland'|95|10/12 Cont.
1082|Ruwe berk|Betula pendula|48|10/12 2xv
1083|Ruwe berk|Betula pendula|62|12/14 2xv
1084|Ruwe berk|Betula pendula|15|200-225 cm
1085|Treurberk|Betula p. 'Tristis'|82|10/12 2xv
1086|Prieelberk|Betula p. 'Youngii'|72|8/10 200cm stam
1087|Witte Hymalaya berk|Betula utilis 'Doorenbos'|95|10/12 Cont.
1088|Witte Hymalaya berk|Betula utilis 'Doorenbos'|125|12/14 2xv
1089|Haagbeuk|Carpinus betulus|82|12/14 2xv
1090|Zuil Haagbeuk|Carpinus betulus 'Fastigiata'|68|10/12 2xv beveerd
1091|Zuil Haagbeuk|Carpinus betulus 'Fastigiata'|92|12/14 2xv beveerd
1092|Tamme kastanje|Castanea sativa|62|10/12 2xv
1093|Tamme kastanje|Castanea sativa|85|12/14 2xv
1094|Trompetboom|Catalpa bignonioides|82|12/14 2xv
1095|Gouden trompetboom|Catalpa bignonioides 'Aurea'|88|10/12 220cm stam
1096|Boltrompetboom|Catalpa bignonioides 'Nana'|88|12/14 220cm stam
1097|Boltrompetboom|Catalpa bignonioides 'Nana'|32|120cm stam
1098|Boltrompetboom|Catalpa bignonioides 'Nana'|54|10/12  150cm stam
1099|Boltrompetboom|Catalpa bignonioides 'Nana'|62|10/12 180cm stam
1100|Boltrompetboom|Catalpa bignonioides 'Nana'|68|10/12 225cm stam
1101|Katsuraboom|Cercidiphyllum japonicum|88|10/12 2xv kluit
1102|Amerikaanse Kornoelje|Cornus florida|115|250-275cm kluit
1103|Japanse Kornoelje|Cornus kousa chinensis|115|250-275cm kluit
1104|Gele Kornoelje|Cornus mas|72|10/12 2xv
1105|Gele Kornoelje|Cornus mas|55|250-275cm kluit
1106|Kronkelhazelaar|Corylus avellana 'Contorta'|88|8/10 180cm stam
1107|Boomhazelaar|Corylus colurna|68|10/12 2xv
1108|Rode Meidoorn|Crataegus xmedia 'Paul's Scarlet'|68|10/12 2xv
1109|Rode Meidoorn|Crataegus xmedia 'Paul's Scarlet'|85|12/14 2xv
1110|Meidoorn|Crataegus lavalleei|72|10/12 2xv
1111|Pruimbladige meidoorn|Crataegus persimilis 'Splendens'|82|10/12 2xv
1112|Beuk|Fagus sylvatica|88|10/12 2xv
1113|Beuk|Fagus sylvatica|98|12/14 3xv
1114|Beuk|Fagus sylvatica|145|14/16 3xv dr.kl.
1115|Beuk|Fagus sylvatica|20|225-250cm Spil
1116|Rode Beuk|Fagus syl. 'Atropunicea'|115|10/12 2xv kluit
1117|Rode Beuk|Fagus syl. 'Atropunicea'|185|12/14 2xv dr.kl.
1118|Rode Beuk|Fagus syl. 'Atropunicea'|225|14/16 3xv dr.kl.
1119|Rode Beuk|Fagus syl. 'Atropunicea'|25|225-250cm Spil
1120|Zuilbeuk|Fagus syl. 'Dawyck'|125|10/12 kluit beveerd
1121|Zuilbeuk|Fagus syl. 'Dawyck'|45|175-200cm kluit
1122|Rode zuilbeuk|Fagus syl. 'Dawyck Purple'|125|10/12 kluit beveerd
1123|Rode zuilbeuk|Fagus syl. 'Dawyck Purple'|82|200-250cm dr.kl.
1124|Gele zuilbeuk|Fagus syl. 'Dawyck Gold'|125|10/12 kluit beveerd
1125|Gele zuilbeuk|Fagus syl. 'Dawyck Gold'|55|175-200cm kluit
1126|Rode treurbeuk|Fagus syl. 'Purple Fountain'|95|8/10 kluit beveerd
1127|Rode treurbeuk|Fagus syl. 'Purpurea Pendula'|120|10/12 2xv dr.kl.
1128|Rode treurbeuk|Fagus syl. 'Purpurea Pendula'|68|200-225cm kluit
1129|Rode zuilbeuk|Fagus syl. 'Rohan Obelisk'|95|8/10 kluit beveerd
1130|Smalbladige Es|Fraxinus ang. 'Raywood'|58|10/12 2xv
1131|Smalbladige Es|Fraxinus ang. 'Raywood'|78|12/14 2xv
1132|Goudes|Fraxinus exc. 'Jaspidea'|78|10/12 2xv
1133|Gewone Es|Fraxinus exc. 'Westhof's Glorie'|52|10/12 2xv
1134|Gewone Es|Fraxinus exc. 'Westhof's Glorie'|68|12/14 2xv
1135|Gewone Es|Fraxinus exc. 'Westhof's Glorie'|92|14/16 2xv
1136|Valse Christusdoorn|Gleditsia triac. 'Sunburst'|68|8/10 2xv
1137|Valse Christusdoorn|Gleditsia triac. 'Sunburst'|88|10/12 2xv
1138|Walnoot, Okkernoot|Juglans regia|55|8/10 2xv
1139|Walnoot, Okkernoot|Juglans regia|95|10/12 2xv
1140|Walnoot, Okkernoot|Juglans regia|120|12/14 2xv
1141|Walnoot, Okkernoot|Juglans regia|155|14/16 2xv
1142|Chinese Vernisboom / Blazenboom|Koelreuteria paniculata|88|10/12 2xv
1143|Gouden regen|Laburnum wat. 'Vossii'|72|10/12 2xv
1144|Gouden regen|Laburnum wat. 'Vossii'|56|6/8 180cm stam
1145|Amberboom|Liquidambar styraciflua|110|10/12 2xv dr.kl.
1146|Amberboom|Liquidambar styraciflua|155|12/14 2xv dr.kl.
1147|Amberboom|Liquidambar styraciflua|42|175-200cm kluit
1148|Bol Amberboom|Liquidambar st. 'Gum Ball'|124|10/12 225cm st. dk
1149|Zuil amberboom|Liquidambar st. 'Slender Silh'|78|200-250cm dk bev.
1150|Amberboom|Liquidambar st. 'Worplesdon'|120|10/12 dr.kluit beveerd
1151|Amberboom|Liquidambar st. 'Worplesdon'|165|12/14 dr.kluit beveerd
1152|Amberboom|Liquidambar st. 'Worplesdon'|48|225-250 cm
1153|Tulpenboom|Liriodendron tulipifera|96|10/12 2xv kluit
1154|Tulpenboom|Liriodendron tulp. 'Fastigiatum'|98|8/10 kluit
1155|Beverboom|Magnolia kobus|120|10/12 kluit
1156|Sierappel|Malus 'Evereste'|36|Halfstam
1157|Sierappel|Malus 'Evereste'|46|Hoogstam
1158|Sierappel|Malus 'Evereste'|75|10/12 180cm stam
1159|Sierappel|Malus 'Golden Hornet'|36|Halfstam
1160|Sierappel|Malus 'Golden Hornet'|46|Hoogstam
1161|Sierappel|Malus 'Golden Hornet'|75|10/12 180cm stam
1162|Sierappel|Malus 'John Downie'|46|Hoogstam
1163|Sierappel|Malus 'John Downie'|75|10/12 180cm stam
1164|Treur sierappel|Malus 'Red Jade'|65|8/10 180cm stam
1165|Sierappel|Malus 'Red Sentinel'|88|12/14 2xv
1166|Sierappel|Malus 'Red Sentinel'|36|Halfstam
1167|Sierappel|Malus 'Red Sentinel'|46|Hoogstam
1168|Sierappel|Malus 'Red Sentinel'|75|10/12 180cm stam
1169|Sierappel|Malus 'Rudolph'|36|Halfstam
1170|Sierappel|Malus 'Rudolph'|46|Hoogstam
1171|Witte moerbei steriel|Morus alba 'Fruitless'|185|12/14 dakvorm
1172|Witte moerbei (grootbladige)|Morus alba 'Macrophylla'|145|12/14 dakvorm
1173|Witte moerbei (grootbladige)|Morus alba 'Macrophylla'|98|12/14 220cm stam
1174|Witte moerbei (grootbladige)|Morus alba 'Macrophylla'|85|10/12 220cm stam
1175|Schijnbeuk|Nothofagus antarctica|115|10/12 2xv kluit
1176|Schijnbeuk|Nothofagus antarctica|35|150-175cm kluit
1177|Vlamboom|Parrotia persica 'Vanessa'|110|10/12 2xv dr.kl.
1178|Plataan|Platanus xhispanica|62|10/12 2xv
1179|Plataan|Platanus xhispanica|74|12/14 2xv
1180|Plataan|Platanus xhispanica|110|12/14 dakvorm
1181|Plataan|Platanus xhispanica|120|12/14 leivorm
1182|Plataan|Platanus xhispanica|98|14/16 3xv
1183|Plataan|Platanus xhispanica|145|14/16 dakvorm
1184|Plataan|Platanus xhispanica|165|14/16 leivorm
1185|Plataan|Platanus xhispanica|128|16/18 3xv
1186|Plataan|Platanus xhispanica|175|16/18 Dakvorm
1187|Bol plataan|Platanus xhisp.'Alphens Globe'|95|12/14 220cm stam
1188|Bol plataan|Platanus xhisp.'Alphens Globe'|75|10/12 220cm stam
1189|Plataan|Platanus orientalis 'Minaret'|88|10/12 2xv beveerd
1190|Dubbele zoetekers|Prunus avium 'Plena'|72|10/12 2xv
